Date,3M_100_Imp_Vol,3M_100Imp_Daily_Return,3M_Hist_Vol_(90),3M_Hist_Daily_Return
3/3/16,16.5878,-0.019053814,17.98296863,-0.001352991
3/2/16,16.91,-0.018173373,18.00733239,-0.021312588
3/1/16,17.223,-0.107819979,18.39947278,0.027353868
2/29/16,19.3044,0.027327057,17.90957659,0.001453837
2/26/16,18.7909,0.028100431,17.88357679,0.000480068
2/25/16,18.2773,-0.057939118,17.87499557,0.004904075
2/24/16,19.4014,-0.013093373,17.78776304,-0.011919891
2/23/16,19.6588,0.053870772,18.00234908,0.003726365
2/22/16,18.6539,-0.057350623,17.93551481,0.003369783
2/19/16,19.7888,-0.019793545,17.875279,-0.000228085
2/18/16,20.1884,-0.018994815,17.87935702,0.000304995
2/17/16,20.5793,-0.059468476,17.87390557,0.01099859
2/16/16,21.8805,-0.049194789,17.67945647,0.008785303
2/12/16,23.0126,-0.057744985,17.52548973,0.017724876
2/11/16,24.4229,0.047824371,17.22026271,-0.007738304
2/10/16,23.3082,-0.003113639,17.35455756,-0.00959543
2/9/16,23.381,0.016803945,17.52269536,-0.000866302
2/8/16,22.9946,0.06433815,17.53788846,-0.008648857
2/5/16,21.6046,0.058753192,17.69089448,0.014344503
2/4/16,20.4057,0.01405364,17.44071607,-0.029032441
2/3/16,20.1229,-0.009685182,17.96220266,0.001578059
2/2/16,20.3197,0.077865244,17.93390191,0.013294227
2/1/16,18.8518,0.001913286,17.69861254,-0.000135728
1/29/16,18.8158,-0.077136621,17.70101506,0.021181617
1/28/16,20.3885,-0.025327106,17.33385596,0.000419954
1/27/16,20.9183,0.031087955,17.32657959,-0.003455914
1/26/16,20.2876,-0.043894623,17.38666642,0.009083615
1/25/16,21.219,0.064649658,17.23015434,0.006043898
1/22/16,19.9305,-0.103106423,17.12664266,0.012827369
1/21/16,22.2217,-0.004145342,16.90973524,0.000399719
1/20/16,22.3142,0.033227452,16.9029788,0.002428503
1/19/16,21.5966,-0.009016615,16.86202931,-0.000764938
1/15/16,21.7931,0.082306141,16.87493759,0.015381745
1/14/16,20.1358,-0.050941244,16.6193037,-0.011199125
1/13/16,21.2166,0.090194386,16.80753336,0.019456144
1/12/16,19.4613,-0.038905433,16.4867645,0.001798834
1/11/16,20.2491,-0.064456067,16.4571608,-0.013819262
1/8/16,21.6442,0.050031776,16.68777352,-0.031474207
1/7/16,20.6129,0.124839019,17.23007651,0.032388342
1/6/16,18.3252,0.050799057,16.68953029,0.008991491
1/5/16,17.4393,-0.032236046,16.5408038,-0.034143204
1/4/16,18.0202,0.0852012,17.12552406,-0.04413164
12/31/15,16.6054,0.038291753,17.91619514,0.00490152
12/30/15,15.993,0.044004465,17.82880689,-0.106423896
12/29/15,15.3189,-0.049513244,19.95219747,-0.022286648
12/28/15,16.1169,0.00839027,20.40700112,-0.018303618
12/24/15,15.9828,0.007857134,20.78748735,-0.00340595
12/23/15,15.8582,-0.03442607,20.85853046,0.002350835
12/22/15,16.4236,-0.066135204,20.80961049,0.003088492
12/21/15,17.5867,-0.048482914,20.74553806,0.000907287
12/18/15,18.4828,0.060724144,20.72673297,5.12963E-05
12/17/15,17.4247,0.07447786,20.72566982,0.011437213
12/16/15,16.2169,-0.077405774,20.49130638,0.002884516
12/15/15,17.5775,-0.05858693,20.43236888,0.00066312
12/14/15,18.6714,-0.037318512,20.41882874,0.000548932
12/11/15,19.3952,0.141437979,20.40762635,0.011705638
12/10/15,16.9919,-0.007279526,20.17150601,-0.000532609
12/9/15,17.1165,0.053459216,20.18225526,0.00182996
12/8/15,16.2479,0.073035266,20.14539001,0.003689786
12/7/15,15.142,0.028689443,20.07133109,0.000238616
12/4/15,14.7197,-0.104172499,20.0665429,0.012282608
12/3/15,16.4314,0.085921236,19.82306397,0.006128147
12/2/15,15.1313,0.049633042,19.70232523,-0.0014668
12/1/15,14.4158,-0.042126806,19.73126705,0.001949652
11/30/15,15.0498,0.007484268,19.69287281,-0.002913156
11/27/15,14.938,0.008105062,19.75040883,-0.00070553
11/25/15,14.8179,-0.020776749,19.76435318,-0.00021989
11/24/15,15.1323,0.007778629,19.76870012,-0.000419877
11/23/15,15.0155,-0.006326475,19.77700403,3.64325E-05
11/20/15,15.1111,-0.044707712,19.77628353,0.000811241
11/19/15,15.8183,0.019174393,19.7602532,-0.001454574
11/18/15,15.5207,-0.050181449,19.78903782,0.008656515
11/17/15,16.3407,-0.004326182,19.61920389,-0.000544635
11/16/15,16.4117,-0.073727283,19.62989501,0.002372367
11/13/15,17.718,0.063333073,19.58343591,-0.002749721
11/12/15,16.6627,0.104865661,19.63743338,0.007507206
11/11/15,15.0812,0.032047027,19.49110961,-0.010145031
11/10/15,14.6129,-0.030145151,19.69087413,-0.000534493
11/9/15,15.0671,0.078679276,19.70140439,0.003689362
11/6/15,13.9681,-0.011100964,19.62898596,-5.43814E-05
11/5/15,14.1249,-0.01793114,19.63005347,-0.002330365
11/4/15,14.3828,0.047354815,19.67590551,0.000557805
11/3/15,13.7325,0.014779235,19.66493631,-0.017516544
11/2/15,13.5325,-0.072551076,20.01553938,0.004052073
10/30/15,14.5911,0.022258187,19.93476226,0.000467401
10/29/15,14.2734,-0.008860496,19.92544909,-0.002321514
10/28/15,14.401,-0.033554795,19.97181393,0.005052666
10/27/15,14.901,0.009580205,19.87141033,-0.000105929
10/26/15,14.7596,0.040610282,19.87351551,-0.000143574
10/23/15,14.1836,0.007522536,19.87636923,-0.004063468
10/22/15,14.0777,-0.105399617,19.95746575,0.018927044
10/21/15,15.7363,0.049891584,19.58674653,-0.000637506
10/20/15,14.9885,0.036871779,19.59924117,-0.000231071
10/19/15,14.4555,-0.033438979,19.60377104,-0.001983529
10/16/15,14.9556,-0.023046171,19.64273298,0.00042901
10/15/15,15.3084,-0.08337874,19.63430966,0.005568351
10/14/15,16.7009,0.000731034,19.52558435,0.000726309
10/13/15,16.6887,0.096541257,19.51141304,0.000986318
10/12/15,15.2194,-0.054912846,19.49218754,-0.000102886
10/9/15,16.1037,-0.008978683,19.49419321,-0.002147324
10/8/15,16.2496,-0.048969057,19.53614364,0.003123809
10/7/15,17.0863,-0.037700569,19.4753065,0.004065101
10/6/15,17.7557,0.000366214,19.39645794,2.38642E-05
10/5/15,17.7492,-0.060685122,19.39599507,0.009871138
10/2/15,18.8959,-0.047892817,19.20640599,0.008643479
10/1/15,19.8464,-0.025608798,19.04181844,-0.001926767
9/30/15,20.368,-0.063729636,19.07857842,0.012879402
9/29/15,21.7544,-0.014581248,18.83598223,0.00031483
9/28/15,22.0763,0.107842006,18.83005397,0.023462133
9/25/15,19.9273,0.003909379,18.39838854,8.37605E-05
9/24/15,19.8497,0.040580637,18.39684761,0.00067371
9/23/15,19.0756,-0.019456053,18.38446181,-0.000807371
9/22/15,19.4541,0.087501677,18.39931688,0.009806966
9/21/15,17.8888,-0.064628127,18.22062781,-0.005819543
9/18/15,19.1248,0.049389016,18.32728422,0.00797254
9/17/15,18.2247,0.028162816,18.1823249,0.00096388
9/16/15,17.7255,-0.074270405,18.16481619,0.003531309
9/15/15,19.1476,-0.070446193,18.10089634,0.001798113
9/14/15,20.5987,0.010473285,18.06840731,-0.001075965
9/11/15,20.3852,-0.029978301,18.08786922,0.00101099
9/10/15,21.0152,-0.026555805,18.06960103,-0.004808613
9/9/15,21.5885,0.027231374,18.15691059,0.004470623
9/8/15,21.0162,-0.089372064,18.07609917,0.019355504
9/4/15,23.0788,0.060236315,17.73287053,0.002851599
9/3/15,21.7676,-0.002319165,17.68244728,-0.001314253
9/2/15,21.8182,-0.104956783,17.70571708,0.01300181
9/1/15,24.3767,0.124718552,17.47846539,0.035462136
8/31/15,21.6736,0.066824178,16.87986917,0.004392817
8/28/15,20.316,0.013155664,16.8060433,-0.00072832
8/27/15,20.0522,-0.071515556,16.8182924,0.038316367
8/26/15,21.5967,-0.120938298,16.19765703,0.078428021
8/25/15,24.5679,-0.058838177,15.01969229,-0.004595773
8/24/15,26.1038,0.314112826,15.08903808,0.216882391
8/21/15,19.8642,0.189323498,12.39975054,0.074809879
8/20/15,16.7021,0.158653079,11.53669201,0.060670928
8/19/15,14.4151,0.063444755,10.87678723,0.012554364
8/18/15,13.5551,0.024178132,10.74192914,-0.001579166
8/17/15,13.2351,-0.024729749,10.75891926,-9.85591E-06
8/14/15,13.5707,-0.023578254,10.7590253,-0.000421559
8/13/15,13.8984,-0.004398344,10.76356278,-0.00152107
8/12/15,13.9598,-0.000365201,10.77995985,-0.000379141
8/11/15,13.9649,0.077297518,10.78404853,0.006596084
8/10/15,12.9629,-0.058346227,10.71338216,0.020508575
8/7/15,13.7661,0.005147639,10.49808147,-4.17011E-05
8/6/15,13.6956,0.050936939,10.49851927,0.00451095
8/5/15,13.0318,-0.016631201,10.45137365,-0.003639588
8/4/15,13.2522,0.019556855,10.4895513,-0.013902637
8/3/15,12.998,0.00934173,10.63743976,0.001526748
7/31/15,12.8777,0.016906725,10.62122383,-4.47009E-05
7/30/15,12.6636,-0.003979802,10.62169863,-0.029145703
7/29/15,12.7142,-0.038631088,10.94056921,0.002972093
7/28/15,13.2251,-0.093531738,10.90814918,0.015097671
7/27/15,14.5897,0.081832405,10.74591095,0.002595278
7/24/15,13.4861,0.050630249,10.71809451,0.010177838
7/23/15,12.8362,0.035118985,10.61010656,-0.016866803
7/22/15,12.4007,0.000330736,10.79213538,0.00118956
7/21/15,12.3966,0.003448276,10.77931274,-0.018035844
7/20/15,12.354,0.008992233,10.97729757,-0.006245989
7/17/15,12.2439,-0.014829179,11.04629259,-0.015836493
7/16/15,12.4282,-0.053947278,11.22404205,0.003476748
7/15/15,13.1369,-0.006586509,11.18515409,-0.034572188
7/14/15,13.224,-0.019798237,11.58569699,0.00014709
7/13/15,13.4911,-0.117132387,11.5839931,-0.004633409
7/10/15,15.281,-0.102838087,11.63791633,0.020868308
7/9/15,17.0326,0.013145685,11.40001726,-0.001276005
7/8/15,16.8116,0.122104898,11.41458232,0.030247248
7/7/15,14.9822,-0.034428089,11.07945917,-0.001063536
7/6/15,15.5164,0.032602402,11.09125512,-0.000842392
7/2/15,15.0265,0.035111044,11.10060618,8.965E-05
7/1/15,14.5168,-0.072367454,11.0996111,0.008053299
6/30/15,15.6493,-0.021723095,11.01093673,-0.000980457
6/29/15,15.9968,0.215442244,11.02174307,0.062360585
6/26/15,13.1613,-0.004982158,10.37476656,-0.004213268
6/25/15,13.2272,0.024919415,10.41866318,0.000940855
6/24/15,12.9056,0.044734073,10.40886994,0.009122893
6/23/15,12.353,-0.02972179,10.3147694,0.000221843
6/22/15,12.7314,-0.05878787,10.31248165,-0.002019925
6/19/15,13.5266,0.046504971,10.33335425,-0.008744143
6/18/15,12.9255,-0.067679857,10.42450764,0.01930175
6/17/15,13.8638,0.000115422,10.22710659,-0.01218808
6/16/15,13.8622,-0.032408474,10.35329336,0.001379842
6/15/15,14.3265,0.057087834,10.33902714,0.002618059
6/12/15,13.5528,0.049986055,10.31202964,-0.010568339
6/11/15,12.9076,-0.022432936,10.42217472,-0.005268378
6/10/15,13.2038,-0.072480261,10.47737348,0.001915084
6/9/15,14.2356,-0.017516253,10.45734678,-0.024786137
6/8/15,14.4894,0.043596632,10.72313179,-0.023141384
6/5/15,13.8841,0.007883561,10.97715843,-0.018406491
6/4/15,13.7755,0.061474683,11.18299818,-0.035070812
6/3/15,12.9777,-0.027180798,11.58944959,-0.013498815
6/2/15,13.3403,0.017667656,11.74803413,-0.001746968
6/1/15,13.1087,6.10319E-05,11.76859349,-0.004190094
5/29/15,13.1079,0.047450476,11.81811249,-0.014799602
5/28/15,12.5141,-0.004209437,11.99564323,-0.001873188
5/27/15,12.567,-0.050142097,12.01815549,0.004922167
5/26/15,13.2304,0.072103463,11.95928987,-0.003336969
5/22/15,12.3406,0.007700285,11.99933127,-0.009469811
5/21/15,12.2463,-0.032601311,12.11404902,-0.001963053
5/20/15,12.659,-0.001648278,12.13787632,-0.001206122
5/19/15,12.6799,0.001825106,12.15253376,-0.004452674
5/18/15,12.6568,-0.007045016,12.20688705,-0.009113601
5/15/15,12.7466,-0.012496223,12.31915895,-0.026952711
5/14/15,12.9079,-0.05707419,12.6603908,-0.003139905
5/13/15,13.6892,-0.010717254,12.70026844,-0.011272605
5/12/15,13.8375,0.000339772,12.84506579,-0.019957173
5/11/15,13.8328,0.049418119,13.10663721,0.001553776
5/8/15,13.1814,-0.083810609,13.08630402,-0.001045781
5/7/15,14.3872,-0.012851213,13.10000375,0.000398632
5/6/15,14.5745,0.030021838,13.09478375,0.001825393
5/5/15,14.1497,0.080740265,13.07092417,0.012369338
5/4/15,13.0926,0.000794973,12.91122092,0.001105509
5/1/15,13.0822,-0.080718718,12.89696321,0.009446555
4/30/15,14.2309,0.067896834,12.77627146,0.005879129
4/29/15,13.3261,0.041711941,12.70159713,0.003342778
4/28/15,12.7925,-0.038288051,12.65927997,-0.050423374
4/27/15,13.3018,0.03938989,13.33149913,-0.033017975
4/24/15,12.7977,0.003591622,13.78670832,-0.007573014
4/23/15,12.7519,-0.010544856,13.89191196,-0.000855446
4/22/15,12.8878,-0.025887546,13.90380591,-0.020748416
4/21/15,13.2303,-0.001765545,14.19840022,-0.000250067
4/20/15,13.2537,-0.0448954,14.20195166,-0.013301487
4/17/15,13.8767,0.072520559,14.39340535,0.01078587
4/16/15,12.9384,-0.006374123,14.23981654,-0.00480374
4/15/15,13.0214,-0.038422059,14.3085511,0.000953862
4/14/15,13.5417,-0.020243823,14.29491572,0.00030071
4/13/15,13.8215,0.061950642,14.29061839,0.000753674
4/10/15,13.0152,-0.035081996,14.27985604,-0.002323265
4/9/15,13.4884,-0.039841687,14.31310918,-0.002708346
4/8/15,14.0481,-0.03846654,14.35197931,0.000520508
4/7/15,14.6101,0.003971881,14.34451288,0.000131012
4/6/15,14.5523,-0.019049673,14.34263382,0.00320087
4/3/15,14.8349,0.006916446,14.2968714,-0.000571333
4/2/15,14.733,-0.020724769,14.30504435,-0.00090023
4/1/15,15.0448,-0.000597856,14.31793379,0.00067149
3/31/15,15.0538,0.044054208,14.30832589,0.003768675
3/30/15,14.4186,-0.037675781,14.25460492,0.00767509
3/27/15,14.9831,-0.015720254,14.14603285,0.000216297
3/26/15,15.2224,0.004805407,14.14297377,0.000254458
3/25/15,15.1496,0.083972524,14.13937589,0.017627614
3/24/15,13.976,0.017954041,13.89444989,0.001863541
3/23/15,13.7295,0.01348658,13.86860518,0.000371015
3/20/15,13.5468,-0.04120603,13.86346163,7.09491E-05
3/19/15,14.129,0.029210373,13.8624781,0.00189849
3/18/15,13.728,-0.080755323,13.8362102,0.010082505
3/17/15,14.934,0.002416432,13.69809905,-0.002913934
3/16/15,14.898,-0.036389273,13.73813106,0.01204166
3/13/15,15.4606,0.043098679,13.57466951,0.004138198
3/12/15,14.8218,-0.06058551,13.51872635,0.000816306
3/11/15,15.7777,0.025764885,13.50769993,-0.004780098
3/10/15,15.3814,0.08775503,13.57257819,0.024821159
3/9/15,14.1405,-0.013189574,13.24385047,-0.009576335
3/6/15,14.3295,0.078849889,13.37190431,0.017734135
3/5/15,13.2822,-0.017305288,13.13889733,-0.003263131
3/4/15,13.5161,0.013710034,13.18191164,-0.006324859
3/3/15,13.3333,0.039260772,13.26581605,-0.002568302
3/2/15,12.8296,-0.044762784,13.2999744,-0.026706137
2/27/15,13.4308,0.01089869,13.6649114,-0.004430441
2/26/15,13.286,0.004696043,13.7257224,-0.016941864
2/25/15,13.2239,0.005994629,13.96226926,0.000733079
2/24/15,13.1451,-0.04471527,13.95204131,-0.019693885
2/23/15,13.7604,-0.005277083,14.2323312,-0.000792817
2/20/15,13.8334,-0.042711029,14.24362378,-0.018056769
2/19/15,14.4506,-0.00792937,14.5055471,-0.019934034
2/18/15,14.5661,-0.000500913,14.80058241,-0.025260403
2/17/15,14.5734,0.009685733,15.18413991,-0.017031229
2/13/15,14.4336,-0.017360402,15.44722514,-0.013244811
2/12/15,14.6886,-0.062934208,15.65456692,0.003538225
2/11/15,15.6751,-0.008507489,15.59937283,-0.0065798
2/10/15,15.8096,-0.05329469,15.70269342,0.004679922
2/9/15,16.6996,0.036881582,15.62954836,-0.008496866
2/6/15,16.1056,0.036843427,15.76348861,-0.00025012
2/5/15,15.5333,-0.048717603,15.76743236,0.007623162
2/4/15,16.3288,0.038575781,15.64814403,-0.000572532
2/3/15,15.7223,-0.076934367,15.65710822,-0.005223832
2/2/15,17.0327,-0.072404178,15.73932783,0.006737248
1/30/15,18.3622,0.120008295,15.63399771,0.010831987
1/29/15,16.3947,-0.06822354,15.46646516,-0.008852838
1/28/15,17.5951,0.127710303,15.60461025,0.021236922
1/27/15,15.6025,0.069807466,15.28010779,0.007053211
1/26/15,14.5844,-0.042232802,15.1730888,0.001192788
1/23/15,15.2275,0.026921495,15.15501209,-0.000804103
1/22/15,14.8283,-0.095785744,15.16720808,0.013522934
1/21/15,16.3991,-0.043834434,14.96483954,-0.001210305
1/20/15,17.1509,-0.017050274,14.98297351,0.000149923
1/16/15,17.4484,-0.060848597,14.98072755,0.009075067
1/15/15,18.5789,0.053279362,14.84599912,0.003830153
1/14/15,17.6391,0.013124189,14.78935364,0.000706804
1/13/15,17.4106,0.028904057,14.77890785,-0.00035121
1/12/15,16.9215,0.062554552,14.78410017,0.00279753
1/9/15,15.9253,0.044103956,14.74285659,0.006705732
1/8/15,15.2526,-0.086309559,14.64465347,0.020994196
1/7/15,16.6934,-0.061741579,14.34352274,0.010846539
1/6/15,17.7919,0.049898798,14.18961453,0.008616444
1/5/15,16.9463,0.082934467,14.06839499,0.017347844
1/2/15,15.6485,-0.014087613,13.82850032,0.000698734
12/31/14,15.8721,0.110263154,13.81884463,0.010785033
12/30/14,14.2958,0.031457885,13.67139815,0.001699524
12/29/14,13.8598,0.007772906,13.6482027,-0.000534047
12/26/14,13.7529,-0.013577484,13.65549537,-0.000139715
12/24/14,13.9422,-0.004548083,13.65740351,-0.00145702
12/23/14,14.0059,-0.012061875,13.67733165,-0.003373255
12/22/14,14.1769,-0.030765234,13.72362493,0.00180275
12/19/14,14.6269,-0.023317152,13.69892918,-0.000646175
12/18/14,14.9761,-0.107912341,13.70778681,0.045805719
12/17/14,16.7877,-0.131925125,13.10739324,0.040450021
12/16/14,19.339,0.098906719,12.5978115,0.007058568
12/15/14,17.5984,-0.028093952,12.50951226,-0.006362349
12/12/14,18.1071,0.073776908,12.58961177,0.026167562
12/11/14,16.863,0.065188554,12.26857312,0.000233317
12/10/14,15.831,0.155707726,12.26571132,0.01403498
12/9/14,13.6981,0.00909044,12.09594497,-0.00363691
12/8/14,13.5747,0.093199865,12.14009741,0.006158956
12/5/14,12.4174,-0.019867236,12.06578477,-0.043406434
12/4/14,12.6691,-0.004471161,12.61328238,5.00545E-05
12/3/14,12.726,-0.016469461,12.61265106,-0.002334058
12/2/14,12.9391,-0.056359804,12.64215859,0.004459763
12/1/14,13.7119,0.057413205,12.58602789,0.003506345
11/28/14,12.9674,0.05273669,12.54205113,0.001058618
11/26/14,12.3178,-0.002736488,12.52878793,-0.000240738
11/25/14,12.3516,0.005323045,12.53180481,-0.001401213
11/24/14,12.2862,-0.012839466,12.54938918,-0.000484744
11/21/14,12.446,-0.015472725,12.55547537,-0.00529712
11/20/14,12.6416,-0.019179443,12.62233741,-0.011326875
11/19/14,12.8888,0.011965705,12.76694702,-0.000715172
11/18/14,12.7364,-0.01721517,12.77608412,0.001010916
11/17/14,12.9595,0.010566126,12.76318162,-0.001370046
11/14/14,12.824,-0.004255055,12.78069176,-0.000146611
11/13/14,12.8788,0.020749782,12.78256583,-0.002307612
11/12/14,12.617,0.0052185,12.81213126,-0.0007873
11/11/14,12.5515,0.007181833,12.8222262,-0.002876569
11/10/14,12.462,-0.042356991,12.85921663,1.47002E-05
11/7/14,13.0132,-0.025586114,12.8590276,-0.001767106
11/6/14,13.3549,-0.034534361,12.88179109,0.001570333
11/5/14,13.8326,-0.031249125,12.86159411,-0.000202788
11/4/14,14.2788,0.008275901,12.86420282,0.000834626
11/3/14,14.1616,0.023895424,12.85347498,-0.000124501
10/31/14,13.8311,-0.029396491,12.85507545,0.011386279
10/30/14,14.25,-0.021378586,12.71035184,0.005074738
10/29/14,14.5613,0.023030175,12.64617581,-0.000923834
10/28/14,14.2335,-0.074183687,12.65786958,0.009347421
10/27/14,15.374,0.006560254,12.54064687,-0.000713829
10/24/14,15.2738,-0.017806272,12.54960514,0.004660412
10/23/14,15.5507,-0.043928141,12.49139012,0.005243711
10/22/14,16.2652,0.068728974,12.42623056,0.003639849
10/21/14,15.2192,-0.092019855,12.38116499,0.040483781
10/20/14,16.7616,-0.055594057,11.89943103,0.010309663
10/17/14,17.7483,-0.091470781,11.77800378,0.026397666
10/16/14,19.5352,-0.029123512,11.47508823,-8.51093E-05
10/15/14,20.1212,0.09602144,11.47606495,0.024466979
10/14/14,18.3584,-0.041667102,11.20198619,0.003354992
10/13/14,19.1566,0.09854858,11.16452928,0.023009136
10/10/14,17.4381,0.10506204,10.91342089,0.027080023
10/9/14,15.7802,0.135078368,10.6256773,0.050493242
10/8/14,13.9023,-0.089621437,10.11494113,0.045780162
10/7/14,15.2709,0.082259642,9.672148601,0.035137521
10/6/14,14.1102,0.032330282,9.34382959,0.000535657
10/3/14,13.6683,-0.075723048,9.338827185,0.0173237
10/2/14,14.7881,-0.016179572,9.1797991,0.000297316
10/1/14,15.0313,0.059482358,9.17707061,0.023666935
9/30/14,14.1874,0.024361011,8.964898934,-0.000690163
9/29/14,13.85,0.054490913,8.971090447,0.001682529
9/26/14,13.1343,-0.034625957,8.956021682,-0.004754773
9/25/14,13.6054,0.107192266,8.99880898,0.033283034
9/24/14,12.2882,-0.061080718,8.708948744,0.013315212
9/23/14,13.0876,0.058636058,8.594511009,0.009734214
9/22/14,12.3627,0.081251039,8.511656725,0.054500339
9/19/14,11.4337,0.002235234,8.07174394,-0.002595547
9/18/14,11.4082,-0.025589778,8.092749049,0.005022792
9/17/14,11.7078,-0.02063658,8.052303997,-0.020102188
9/16/14,11.9545,-0.063537946,8.217493598,0.010781624
9/15/14,12.7656,0.014906862,8.129840713,-0.000476598
9/12/14,12.5781,0.046387421,8.133717226,0.005751104
9/11/14,12.0205,-0.003754413,8.087206858,-0.010514662
9/10/14,12.0658,-0.008562038,8.17314471,0.000845008
9/9/14,12.17,0.027351005,8.166244172,0.006957618
9/8/14,11.846,0.023686689,8.109819152,0.002551109
9/5/14,11.5719,-0.042742749,8.089182762,0.001065318
9/4/14,12.0886,-0.000198495,8.080574379,-0.0008665
9/3/14,12.091,0.009433962,8.087582271,-0.000951832
9/2/14,11.978,0.006664594,8.095287628,-0.012659331
8/29/14,11.8987,0.005645754,8.199082525,0.000476288
8/28/14,11.8319,0.011498282,8.195179259,-0.000187984
8/27/14,11.6974,0.012078423,8.196720109,-0.003619258
8/26/14,11.5578,0.006426332,8.226493916,-0.001389091
8/25/14,11.484,0.002978192,8.237937164,0.000862811
8/22/14,11.4499,0.000804147,8.230835512,-0.008030222
8/21/14,11.4407,-0.008441598,8.297466009,-0.010137492
8/20/14,11.5381,0.001962572,8.382442957,-0.006733319
8/19/14,11.5155,-0.005741668,8.439267236,-0.01421133
8/18/14,11.582,-0.051642962,8.560929427,-0.071640879
8/15/14,12.2127,-0.001692089,9.221570868,-0.016961894
8/14/14,12.2334,-0.044646274,9.380685056,0.000811103
8/13/14,12.8051,-0.073584523,9.373082521,-0.017639621
8/12/14,13.8222,-0.006561972,9.541389005,-0.024685663
8/11/14,13.9135,-0.050616501,9.782886032,0.002818003
8/8/14,14.6553,-0.04241264,9.7553953,0.013107184
8/7/14,15.3044,0.025667833,9.629183817,-0.003145247
8/6/14,14.9214,-0.007265179,9.659565539,-0.008058413
8/5/14,15.0306,0.082459526,9.738038677,0.013083489
8/4/14,13.8856,-0.063631214,9.612276562,0.006440734
8/1/14,14.8292,0.018768893,9.550762645,-0.012118363
7/31/14,14.556,0.175064985,9.667922029,0.075475578
7/30/14,12.3874,-0.003475295,8.989438931,-0.090768704
7/29/14,12.4306,0.028563391,9.886856043,-0.009925914
7/28/14,12.0854,-0.008840993,9.985975978,-0.006940174
7/25/14,12.1932,0.035313697,10.05576474,-0.002103909
7/24/14,11.7773,0.00935885,10.07696576,-0.005644101
7/23/14,11.6681,0.005090878,10.13416401,-0.010417675
7/22/14,11.609,-0.018166748,10.24084986,-0.0008225
7/21/14,11.8238,0.045410338,10.24927989,-0.018071912
7/18/14,11.3102,-0.09495955,10.43791293,0.010118385
7/17/14,12.4969,0.144362844,10.33335605,0.011358895
7/16/14,10.9204,-0.031029006,10.21729883,0.001045742
7/15/14,11.2701,0.016569851,10.20662533,0.000582186
7/14/14,11.0864,-0.024994284,10.20068663,0.001731822
7/11/14,11.3706,-0.028884258,10.1830514,0.00051809
7/10/14,11.7088,0.058221716,10.17777839,-0.025651629
7/9/14,11.0646,-0.02699708,10.44572834,-0.008646617
7/8/14,11.3716,0.043026829,10.53683633,0.004598937
7/7/14,10.9025,0.054053793,10.48859992,-0.002247379
7/3/14,10.3434,-0.019341259,10.51222487,0.00109111
7/2/14,10.5474,-0.016201696,10.50076738,-3.18824E-05
7/1/14,10.7211,-0.02412139,10.50110218,0.000594763
6/30/14,10.9861,0.010132495,10.49486023,-0.000401021
6/27/14,10.8759,-0.006050027,10.49907058,-0.00342954
6/26/14,10.9421,-0.004865583,10.53520148,-0.006772975
6/25/14,10.9956,-0.022734949,10.60704271,0.000793579
6/24/14,11.2514,0.049022898,10.59863186,0.000772984
6/23/14,10.7256,0.007051312,10.59044562,0.004634259
6/20/14,10.6505,0.004224144,10.54159315,0.000494166
6/19/14,10.6057,-0.016706997,10.53638643,-0.011732462
6/18/14,10.7859,-0.075900889,10.66147174,0.00645986
6/17/14,11.6718,-0.026303276,10.59304217,-0.025239683
6/16/14,11.9871,0.017520181,10.86733014,-0.016681234
6/13/14,11.7807,-0.01845495,11.0516859,0.00016932
6/12/14,12.0022,0.046590919,11.04981495,0.00498597
6/11/14,11.4679,0.023554088,10.99499424,-0.072163949
6/10/14,11.204,-0.011243094,11.8501477,-0.001354507
6/9/14,11.3314,0.018928324,11.86622058,-0.002166258
6/6/14,11.1209,-0.055638114,11.89198168,-0.009327463
6/5/14,11.7761,-0.023678254,12.00394806,-0.000502269
6/4/14,12.0617,0.000190723,12.0099803,-0.001855214
6/3/14,12.0594,-0.003569481,12.0323028,-0.054646284
6/2/14,12.1026,0.01622248,12.72783149,-0.006240715
5/30/14,11.9094,0.002289138,12.80776108,0.000139808
5/29/14,11.8822,-0.001940312,12.8059707,0.00131399
5/28/14,11.9053,0.00584652,12.78916586,-0.000182499
5/27/14,11.8361,-0.008220073,12.7915003,0.00236584
5/23/14,11.9342,-0.008433244,12.76130908,-0.000722881
5/22/14,12.0357,0.001072961,12.77054066,-0.007539905
5/21/14,12.0228,-0.041396906,12.86756085,-0.007602099
5/20/14,12.542,0.015406786,12.96613066,0.004953636
5/19/14,12.3517,-0.010335959,12.90221777,0.001227368
5/16/14,12.4807,-0.038866727,12.88640141,0.001220707
5/15/14,12.9854,0.043054284,12.87069007,0.006417568
5/14/14,12.4494,0.012821556,12.78861824,0.0015965
5/13/14,12.2918,0.007805454,12.76823375,-6.92875E-05
5/12/14,12.1966,-0.027167151,12.76911849,0.002834296
5/9/14,12.5372,-0.020293977,12.73302931,-0.000906308
5/8/14,12.7969,0.002341975,12.74457982,2.56892E-05
5/7/14,12.767,-0.028918705,12.74425243,0.00241865
5/6/14,13.1472,0.02825769,12.71350291,0.002357633
5/5/14,12.7859,0.009561935,12.68359964,-0.00088266
5/2/14,12.6648,0.003796495,12.69480484,-0.001950565
5/1/14,12.6169,-0.008518463,12.71961527,-0.000343769
